pH,Temperature,Turbidity,DO,Conductivity,Survivable_Fish
7.733878670976887,21.97272321071765,0.2189243533850993,12.01309597491039,496.46669010724236,"Goldfish, Guppy, Mrigal, Silver Carp, Koi Carp"
8.232451437223325,20.749381569983044,14.79937471388791,6.846670097156639,209.83876229120284,"Guppy, Mrigal, Silver Carp"
8.671772453694315,22.488151684153518,18.256154316073815,6.408780401124545,538.1586899230946,Tilapia
7.261780787579941,10.692597057535858,3.0974434104175286,11.918177814212363,652.1984054423052,Koi Carp
8.968479461494166,24.21430076512265,7.312350817239062,5.490277665348323,931.8090447808052,Tilapia
8.370715349109902,33.68687011389822,25.2426177148755,5.867430887702646,944.4149523943698,Tilapia
7.665053957934174,31.46633585803385,29.919605158097873,12.411023347062558,655.1248547803195,"Tilapia, Silver Carp"
7.574191259828996,10.43462001271698,0.6322222176053538,7.680808865960945,717.3246202717339,Koi Carp
7.333130745383375,25.045020538740935,22.086508132177084,12.712582574457702,196.68708940405426,"Tilapia, Mrigal, Silver Carp"
8.851469175175394,32.61517831575812,29.974114467960238,5.029968264674156,209.08926622287194,Tilapia
6.572523382129271,23.086248109410597,20.211076891723835,9.157020890403526,583.3874806896526,"Tilapia, Mrigal, Silver Carp"
6.6056488434774145,14.92238915801651,1.087285339903401,14.419214115656333,1008.5227880737416,Koi Carp
8.360021593045833,30.319841680849727,21.264516747817574,7.665873495265745,656.8685255167532,"Tilapia, Mrigal, Silver Carp"
8.111080975343244,31.232516137079973,25.2364803109062,13.350450984605272,911.9311624823998,Tilapia
7.849562918064179,29.38249081283899,17.895710071684377,5.844893520666286,681.3308108077869,"Tilapia, Mrigal, Silver Carp"
6.263713472943523,31.897151894080743,10.428151253437786,3.1494416487186645,382.57552640735616,Tilapia
6.8275864392057795,25.06501416152957,11.593364553979661,8.759998200169992,889.5137413833597,"Tilapia, Koi Carp"
8.246509249555809,26.706391089282377,5.4031916887009634,10.709566574214074,960.9129811133015,Tilapia
7.9560922858275855,30.812650555538525,18.902239333474284,7.988719155911127,886.6211756625142,Tilapia
7.774762687106802,27.100108397489183,16.332920905319554,11.488438202417461,500.29240074577973,"Tilapia, Mrigal, Silver Carp, Koi Carp"
6.988046486258586,11.81677885675484,7.54848840115677,12.907292304899007,652.481157083596,Koi Carp
7.723286216477996,17.008157364275803,19.08931639903186,6.035328111332554,352.96145511082653,"Goldfish, Koi Carp"
7.848443956099851,16.389089873075907,1.2817435751270878,9.601405491492601,554.5193038911743,Koi Carp
7.273323883758103,32.30907665820399,15.113505767712958,8.426176514443105,851.2460497969595,Tilapia
6.68563942685193,18.656535023635993,13.9544260818559,11.03452450229053,679.7875052367632,"Mrigal, Silver Carp, Koi Carp"
6.716534367374376,34.81229386148816,17.03883859251397,5.589308089715804,728.3912666024471,Tilapia
8.144357385938694,29.541870099027513,17.70624060641033,3.1880785074536506,190.60451663387664,"Tilapia, Silver Carp"
7.025571359079672,27.66378178160004,3.7608480867532146,14.297919318822087,1060.4945303056788,Koi Carp
7.391001155645972,13.64312684364054,13.56094503679306,10.852887723563143,325.8853860357124,"Goldfish, Koi Carp"
8.603928317998392,34.04709320848699,14.782864254270308,8.948438387312539,143.33892575980303,Tilapia
8.458002827957682,29.606480870079913,25.661888133634264,12.06340417545209,893.4268568241987,Tilapia
7.91878448141742,26.185892866634326,4.047734670133294,4.8241915701572795,761.9897038884772,"Tilapia, Silver Carp"
8.803074519049254,32.82322557526241,23.738250903598935,9.279076536523936,507.0984483345989,Tilapia
7.508125095225893,33.923250614460365,28.93281323868626,8.276551235741803,547.1137214353008,Tilapia
7.773190276864369,15.045204897776932,4.230005498460563,5.736277344441497,1151.2363579939267,Koi Carp
7.849636512440508,24.56759361032029,8.469644111044996,12.472310577624922,723.1100518293706,"Tilapia, Silver Carp, Koi Carp"
7.78235553692168,21.109678649343554,13.588682166483071,4.497565229336109,762.1855805711967,Silver Carp
7.944891293061806,22.978407709224438,25.749618616970924,14.300024788038911,435.04846541672094,"Tilapia, Silver Carp"
8.279512572491376,28.349318252051248,29.869268593521866,8.232043067802172,865.325297721146,Tilapia
7.503655174912183,18.030776801521768,6.639716459481093,7.315262251254688,593.2006922824481,"Guppy, Mrigal, Silver Carp, Koi Carp"
6.148707170146113,26.425964106307976,9.302090497722544,10.32473218976808,524.1509520727527,Tilapia
7.401227877631685,24.81121687903619,13.704094266011113,5.039742097453329,375.7743562696638,"Tilapia, Guppy, Mrigal, Silver Carp, Koi Carp"
7.428668132129124,21.932048789515758,8.371093902878037,12.521102280703362,317.8170004300629,"Goldfish, Guppy, Mrigal, Silver Carp, Koi Carp"
8.724802405272909,30.79955034488458,22.99476168110937,13.080969249367598,442.91797580837755,Tilapia
7.6078239382705295,34.774530116289796,9.197920712745296,3.385481128220748,917.7850818503351,Tilapia
7.805300692172256,32.22342129230464,14.211261582111078,6.744779024586582,276.716273808466,Tilapia
7.096263945384477,27.45790374411296,20.561927841554592,4.636391529212917,232.54883870538117,"Tilapia, Mrigal, Silver Carp"
8.613482917176563,28.605486972994004,21.56673169427991,14.089409436121912,570.3092124459188,Tilapia
8.394253945930249,27.49482267689835,10.818803175299156,6.203957637613476,111.6440853395533,"Tilapia, Guppy, Mrigal, Silver Carp"
8.296562829258749,21.732055599502317,0.8104451281655667,4.493674463142085,209.95509067898212,"Mrigal, Silver Carp"
8.154054927351364,28.520003106831684,23.525853924562806,6.112585842294941,991.3310995819626,Tilapia
6.1911004012649045,31.30066029047871,5.917876532188457,13.787335491869419,749.1360771525809,Tilapia
7.943237675975833,17.613646566903654,11.338622009734301,9.033834228344364,297.4795185238794,"Goldfish, Koi Carp"
7.611100466374525,27.524367951321043,5.127282927312162,14.028319792276656,732.7283442630685,"Tilapia, Silver Carp, Koi Carp"
7.62799231969375,27.653416742742944,8.403484952941342,14.70940535421512,182.4077665727588,"Tilapia, Guppy, Mrigal, Silver Carp, Koi Carp"
7.269625604803,30.269979645618392,18.96970325701546,8.99022848568345,474.10909890576215,"Tilapia, Mrigal, Silver Carp"
8.677443620767422,26.533578091656626,0.19939861177891594,3.580340029258003,907.9807455136556,Tilapia
7.729906618686444,26.52041299777058,6.066548351177783,4.017989944623057,414.3641143410617,"Tilapia, Mrigal, Silver Carp"
8.190007032835172,21.257032212352115,9.779033699433581,13.359330650024122,554.7944843958517,"Guppy, Mrigal, Silver Carp"
7.50714273653451,20.291032296469837,7.2777182110701055,11.242778216023266,655.4186540629582,"Mrigal, Silver Carp, Koi Carp"
8.924597078416735,33.29174722897254,2.2727071359992568,11.876698769395626,558.3272892753854,Tilapia
8.377724959707374,30.052413327856016,28.468684796871855,13.018082791024556,298.11929430574617,"Tilapia, Silver Carp"
6.992871906066503,10.107001126601098,2.2765280851380343,13.824367567654217,471.3387116274899,"Goldfish, Koi Carp"
7.08735192336232,29.61377458567849,23.16106432796207,7.881920742717986,707.4258111117435,"Tilapia, Silver Carp"
8.523494135944713,31.865756032722995,23.584994116212656,11.833896658466008,580.1585790572472,Tilapia
7.103428676456227,24.817984251991767,19.224365939711507,10.491199226095164,950.3989208105984,"Tilapia, Koi Carp"
6.931288661989058,18.386433660832743,23.405912865652134,9.350054550471786,474.84488341012974,"Mrigal, Silver Carp"
7.476454806553921,21.41376650731511,22.09331000962798,6.733032716101443,796.1066122065091,Silver Carp
8.873782078245616,28.2918133015186,29.84534222917238,3.921034655783977,722.8056384794266,Tilapia
7.36312411959563,25.11527458836774,0.02569214799494901,10.028223605490071,1019.5373193727146,Koi Carp
7.843857214175055,34.047173852169735,4.386235967667931,6.333164872680877,733.0519651014373,Tilapia
7.445463831410986,11.257596434646592,6.141131761785221,12.72664209997682,703.9187499219588,Koi Carp
7.241577020308826,32.60314234351094,10.267035685686704,11.433936410164012,149.51129330073,Tilapia
8.022937783281257,34.55488629901524,26.89758288867161,9.998216231075336,306.18698523453696,Tilapia
7.389147524751036,14.336629833138952,5.14354036500813,6.319977523194481,827.3591668449727,Koi Carp
7.119697039591624,26.32473651397909,11.850189415172219,5.841907388651064,1117.4093487202229,Koi Carp
7.04717186015967,15.849647468988323,11.125869818798844,13.989870625589395,272.85611281854665,"Goldfish, Koi Carp"
7.25616383026238,20.83441428088825,11.193036735791488,10.601626266733533,1185.2750308533523,Koi Carp
7.952423228103239,16.122231519916607,13.113681554137667,14.098495010576379,892.8890309082565,Koi Carp
7.641605955958878,26.62765219125223,16.54969299942628,7.582551824842227,441.917496555355,"Tilapia, Mrigal, Silver Carp, Koi Carp"
7.479339852662401,28.567766973137314,1.5976770034587684,12.130383702146167,432.0223801627723,"Tilapia, Mrigal, Silver Carp"
7.787548732129259,29.96957346546054,28.217973249383107,4.307746081896625,432.4628829022146,"Tilapia, Silver Carp"
7.408076941706355,16.33093791389628,14.66972395719839,6.473448594996283,865.2171572667644,Koi Carp
6.489505192307777,32.128755976300624,17.501454270860183,10.887417563565457,159.94734967510414,Tilapia
6.958558965706388,24.914176940531807,10.295503027784587,9.681576805262765,680.5071726798667,"Tilapia, Mrigal, Silver Carp, Koi Carp"
6.145075315942924,32.30874023634064,28.194938718884753,8.424830246551926,555.3965753972205,Tilapia
6.8721010537821225,23.561051848838503,21.79400134757843,10.246456034346398,631.1781186479202,"Tilapia, Mrigal, Silver Carp"
6.480267813476197,34.00526187241628,13.840034689520575,13.921207877762445,329.9269995857153,Tilapia
6.685973482046458,18.280645411334945,25.964063967485597,7.967759812637484,175.8445871010716,Silver Carp
6.328626477171321,22.85901849157526,6.098660359135448,3.2621007412013068,876.5015590067212,Tilapia
7.798947171716481,18.65180212385074,25.615000396706606,8.645952907613488,217.4267506683589,Silver Carp
7.490753172554255,30.605016903368302,5.411277140447597,13.945103075218473,698.7558525785396,"Tilapia, Mrigal, Silver Carp"
6.669092105318379,15.244688190944206,10.603091542998877,6.1341384208515475,1018.6513691120826,Koi Carp
7.3296916466588335,27.476270797457612,22.959368326099543,3.1873773566489936,658.436149220972,"Tilapia, Silver Carp"
8.790127196086269,26.804487083909084,17.09716763394015,8.144562839060278,737.5554228535095,Tilapia
7.257182453958345,23.869197107388743,1.339342759884019,6.36197119037081,690.4616606050694,"Tilapia, Mrigal, Silver Carp, Koi Carp"
6.6249403931282895,24.134911969940514,17.52107125082926,7.635782622407273,834.1763203891157,"Tilapia, Koi Carp"
6.334858853343583,28.36956982744811,2.846752901915748,14.662524291938528,974.1114210908457,Tilapia
7.031161953517025,12.494984980769178,7.470190228456133,8.430589627104974,1192.3450646157335,Koi Carp
6.065312704982446,24.605425549608615,13.770311485786081,14.159756311869895,897.052221644967,Tilapia
6.031588826255833,22.26000354149931,23.550831319582883,3.0527240001009384,633.1541769244558,Tilapia
7.848988241705811,17.60314297659641,9.003061030983632,7.602438908312072,1186.726374037752,Koi Carp
6.40457266904902,30.808873642623098,20.757217409685644,10.147532793103705,535.1076958505748,Tilapia
8.053122515563263,32.86212617581137,9.451604060678624,5.149424843102173,457.41033555657555,Tilapia
7.394102647617769,20.442626724859245,13.08683433903623,14.57095444178021,286.13788624047044,"Goldfish, Guppy, Mrigal, Silver Carp, Koi Carp"
6.760904073894989,31.274924105457163,4.483969297056882,5.037413847798376,770.3869108188214,"Tilapia, Silver Carp"
7.1091919460038415,22.367552234300152,19.75638972617596,12.986730884077833,1090.2550587598846,Koi Carp
7.288633376607917,20.349670853892082,7.508636897990351,11.588299602593349,483.8909181923437,"Goldfish, Guppy, Mrigal, Silver Carp, Koi Carp"
6.851438511053571,20.93644904377505,11.941689950085582,11.684619153533413,381.10888819755456,"Goldfish, Guppy, Mrigal, Silver Carp, Koi Carp"
8.010490053248848,29.7257510524753,27.255581412154456,4.281132854930852,793.5245044743116,"Tilapia, Silver Carp"
8.472626539770483,30.65079132501735,1.486426472774287,8.752669319713167,827.4342990234419,Tilapia
6.357892404726966,32.641224089830246,3.1627670947182285,7.849206940659861,151.6963943016996,Tilapia
6.559534076562464,22.90213342154193,29.192756842552157,3.8381045638775655,335.3087209036707,"Tilapia, Silver Carp"
8.302829346352787,33.48385455932483,13.236831192578666,3.7320043679038095,407.77876283758656,Tilapia
7.338325015611346,32.32696257001881,13.61377855705551,13.248560806616249,419.49555030695956,Tilapia
7.065417977744807,16.56526975071249,18.12328483239309,12.992052480088667,1033.6014174261634,Koi Carp
7.51058355110756,24.292000847307452,10.693308578302897,9.574237214757927,144.71613430503328,"Tilapia, Guppy, Mrigal, Silver Carp, Koi Carp"
7.014731651044825,32.12830498332723,10.371392036326217,9.472475900043095,603.5401135089211,Tilapia
7.465834033919984,14.261806503108817,1.8425960040876443,7.476824472758235,1149.9467204995588,Koi Carp
7.828773599770971,28.42899800375477,20.308353741324957,14.16855397434582,627.8380451352764,"Tilapia, Mrigal, Silver Carp"
7.774289445517239,34.58654940168212,10.857576702575052,11.852678478022074,943.9874531492475,Tilapia
7.744730159920694,16.654778094258432,7.195458588101111,13.297360280616536,1008.72536967324,Koi Carp
8.074734864163563,34.38303937861005,4.86761149496358,10.554850004028955,342.5616217578632,Tilapia
7.253520336922895,12.82842270744528,11.030483019802766,13.31687038485219,690.4158794303468,Koi Carp
7.036089949858197,14.483361652465135,19.3984100097446,11.033315186503403,437.0342343670518,"Goldfish, Koi Carp"
6.525150179888728,30.25462740718753,9.51639546657323,14.728963851996234,357.5127077976263,"Tilapia, Mrigal, Silver Carp"
6.997624174551701,26.993172111939064,7.585855261924985,13.871556941148409,189.18428461516842,"Tilapia, Guppy, Mrigal, Silver Carp, Koi Carp"
6.505948453776551,13.05168945936128,18.845965405548913,5.944629616093452,880.5605682226444,Koi Carp
7.478143188856024,31.220722579773113,26.031193422965707,10.826344085804278,593.8331089910473,"Tilapia, Silver Carp"
6.5572549536388145,23.953365298538284,8.174627749967875,11.16720175779092,315.904715545294,"Goldfish, Tilapia, Guppy, Mrigal, Silver Carp, Koi Carp"
6.810684700214536,23.19634334969016,19.468397365739797,9.411891269698412,640.5502106748879,"Tilapia, Mrigal, Silver Carp, Koi Carp"
6.583343290858872,12.522324988282806,12.649308407449404,6.571307927783845,381.80931327354665,"Goldfish, Koi Carp"
6.736084897063734,24.478097048049914,21.985352427729875,9.43696913256099,124.90608180782483,"Tilapia, Mrigal, Silver Carp"
7.808295027300853,26.707254431080532,14.299527015924834,4.867445974474761,729.2891798134875,"Tilapia, Silver Carp"
6.504951646728732,22.639284946479414,5.980469579573557,5.899989257911617,1018.3694702536458,Koi Carp
7.361214131317989,31.517796072534985,16.652539549272014,14.123044502102983,442.1349514790116,"Tilapia, Mrigal, Silver Carp"
7.527429124802468,12.94118421472593,11.523282917425636,8.139845013166104,1179.5196456198498,Koi Carp
8.296662508908149,24.888735613588743,12.758783703305685,14.011955670646623,497.0906306988788,"Tilapia, Guppy, Mrigal, Silver Carp"
8.460513016326978,19.547373416031306,0.12830762740736024,10.43447616170692,123.29296845968199,"Guppy, Mrigal, Silver Carp"
6.657870945047637,13.164736549091089,6.8092120237097475,7.428478512486128,279.6679475811277,"Goldfish, Koi Carp"
7.519291837373166,19.253409592267104,1.514644665725129,5.099855749565921,215.60918397617854,"Goldfish, Guppy, Mrigal, Silver Carp, Koi Carp"
8.428595326830468,25.55206268278562,6.194576457153436,13.399280880635247,547.432074469306,"Tilapia, Guppy, Mrigal, Silver Carp"
6.005288034101072,31.548857398645332,22.193016015062735,5.299838111268404,871.4079992215732,Tilapia
7.414369636496712,15.527387868576941,13.878401014701197,9.934894340111077,515.7877822375299,Koi Carp
8.946283085185112,30.277071852669543,9.870245571088386,3.2515690723104047,533.0435437607312,Tilapia
8.99021526501984,28.85190169744935,26.63414825424821,12.611999842284854,424.12592166088154,Tilapia
7.352399425994756,17.365402178203887,13.027792389503375,10.629718839012973,105.12805641153953,"Goldfish, Koi Carp"
6.717428329084372,32.799462169708626,14.081621201736834,8.52358075797077,651.5600400967937,Tilapia
7.131334968116811,13.054781579162134,16.000999831376518,12.003535500308779,848.508360007454,Koi Carp
7.496513085172152,15.48671546079668,17.176935320861126,10.42930591486405,430.29571752315076,"Goldfish, Koi Carp"
6.523969909687697,25.412205085412605,3.250587757900898,7.084459977660541,296.68237007644734,"Tilapia, Guppy, Mrigal, Silver Carp, Koi Carp"
8.268352922485828,34.06548773066048,14.467387000886006,8.687968076398116,746.4520405998503,Tilapia
6.739798777546822,34.59201257578314,27.232903699728315,13.539409185929399,260.46674049286275,Tilapia
8.63170121080976,33.36559813634683,28.83672760314706,3.435825826974421,544.3930644803474,Tilapia
7.196472185367417,17.984745869452972,10.829427313177074,8.943692045054824,674.0717363783807,Koi Carp
7.65005908068272,26.22156360288492,7.056090994176598,10.974952545085095,429.3670201270634,"Tilapia, Guppy, Mrigal, Silver Carp, Koi Carp"
7.98697610246641,15.194316329113388,15.75085245601619,10.178492154205015,1178.6353748299312,Koi Carp
8.617336751200957,25.829685343619698,5.909142501642748,12.425618421577957,100.32109879060224,Tilapia
8.384789634018412,24.381567382263015,3.0113506511314903,10.352783799614484,466.96471913560225,"Tilapia, Guppy, Mrigal, Silver Carp"
6.494599872748757,30.67089528272757,13.798073272802638,3.2438147225632807,948.9848458133658,Tilapia
8.920309468694008,29.09718190718418,0.40550276562798526,9.765432365328946,212.6504355878089,Tilapia
7.24716412755603,19.7825567966361,3.843085286884027,4.726265457096165,727.8792646567521,Silver Carp
8.358009408887371,20.094297573526802,6.180588326245897,6.619856752208706,498.76043077550776,"Guppy, Mrigal, Silver Carp"
6.93028015180367,15.349425769704869,0.21679199272791827,8.487226784525625,207.47198490465118,"Goldfish, Koi Carp"
6.793733299584997,27.235694906672435,29.004627552919086,4.688378775984315,494.4114559380659,"Tilapia, Silver Carp"
8.435710602747392,26.074459938605127,18.408180118867122,5.8397584291120115,993.0386037943109,Tilapia
8.776154086202665,29.58375818996091,10.501568625959884,9.72024519599709,874.7811947146138,Tilapia
7.776640060411889,22.949714723662716,22.351743348966725,3.6040611846583768,248.67124162602477,"Tilapia, Silver Carp"
6.199298498044329,24.001640025048424,27.824707798165743,3.736906129232052,639.0845790339616,Tilapia
6.010441801146998,22.566272265654124,12.463962195022273,7.33144808914149,635.5616352482851,Tilapia
7.776239934504366,23.94497995497136,28.25958874402753,7.842366990710122,860.4406292239177,Tilapia
6.329291780057006,33.39618793770116,23.161758154141992,6.642682957383796,387.26330942995423,Tilapia
7.115557744647093,20.977352898744627,8.226682266543165,8.74757490665045,997.7743342785869,Koi Carp
8.675821244090047,34.15969591171657,26.342846493844164,11.543528751481917,283.99117499954,Tilapia
7.035574620946166,23.834609684214215,26.779207528521138,11.960008033035953,158.19873332523127,"Tilapia, Silver Carp"
7.350189120548224,21.248683590854917,4.363598547099468,13.833239442740277,858.8470022434052,Koi Carp
7.24840988705327,23.2072155041662,12.567899458752269,12.960634443024302,826.27030611748,"Tilapia, Koi Carp"
6.512357115080764,30.16529137799126,28.604960938280712,4.732479898688487,800.5608379042362,Tilapia
7.612503071795378,29.949442706327957,26.049677151307247,3.9484586055833324,460.3463492262155,"Tilapia, Silver Carp"
7.2144306275585866,33.62166538394538,5.783414605071298,13.256135357119382,360.1375609272715,Tilapia
7.536287793675379,18.58203212781013,4.725049064580942,14.220336353267962,641.5406925154882,"Mrigal, Silver Carp, Koi Carp"
8.646905690623493,23.974402383656635,25.807438426639052,9.489519927126302,634.7136301065227,Tilapia
6.9960017306464,34.505945888693645,5.431433025063752,12.894193597500225,394.3536278121487,Tilapia
8.472393848733446,34.63133261125956,23.75144907732703,12.5427797973506,350.6328755950367,Tilapia
6.75747987723763,18.287618192795918,4.926423434915579,11.105056378280116,801.5043063490579,Koi Carp
6.196257545539944,33.69046146901268,12.455497466801795,9.824667419100834,896.1436521615391,Tilapia
8.392997459304851,32.962052223440764,19.033202373978316,12.47647885996974,579.0780634995781,Tilapia
7.068275553680968,25.48965877635662,18.58745670777925,14.679566886455165,747.1257217630359,"Tilapia, Silver Carp, Koi Carp"
7.9998530819762586,31.180790696115633,7.601635539686127,8.779969858379555,263.43741507390024,"Tilapia, Mrigal, Silver Carp"
7.722644977708816,26.55207313724789,10.298795729140968,14.632608748761061,590.9720101893479,"Tilapia, Guppy, Mrigal, Silver Carp, Koi Carp"
7.095306952802606,23.528212850566618,1.7368024093741585,10.079974867101289,810.6963821006813,"Tilapia, Koi Carp"
8.564348196346112,25.01773447481711,17.516143297026527,5.901981592117155,355.68750663469785,Tilapia
7.1202390737235755,23.812942675173872,27.831346539006386,5.440375725215344,694.8301834047863,"Tilapia, Silver Carp"
8.880288130773675,31.73003258484921,16.80498011956491,8.122083124819037,500.69729907973334,Tilapia
6.586651383469218,29.69213262443134,22.956131742873428,10.75618069334718,919.3432279223944,Tilapia
8.686985411839437,22.8222388392702,21.942079304787473,9.352126375324081,566.5495185291694,Tilapia
8.041790579490588,24.135392334971044,6.927883465327804,9.3669343654378,815.9346147076102,Tilapia
7.222711720465584,33.701921603059205,5.614440058270338,9.176307311566621,598.9601363810226,Tilapia
8.905374156029193,30.370573763049542,10.862614821763103,3.53567142869154,492.9660282846414,Tilapia
7.52743127974375,27.967615013697664,5.218702190897129,6.912905161684048,467.70341543819575,"Tilapia, Guppy, Mrigal, Silver Carp, Koi Carp"
7.766877552098936,24.360093773764998,29.41781343113325,10.092787062897884,533.8355913128321,"Tilapia, Silver Carp"
6.664838229657494,21.092488810701123,27.59760118448291,5.995587417211631,140.84669443705997,Silver Carp
7.184354037141125,18.31724586394763,0.22557939290067885,14.750868244922309,868.7828737036159,Koi Carp
7.310478807657665,24.313064656765356,1.6210813638504984,3.431113374083364,891.5358987005934,Tilapia
6.863483352777479,14.661922580765413,7.870792939968583,6.233940667248865,867.89600869763,Koi Carp
7.240702805234781,16.401223762602136,16.100285035776736,9.652127545354,470.3728714804109,"Goldfish, Koi Carp"
6.451944521427247,34.56916310602387,14.446932416707611,10.2115655029205,575.2137184166708,Tilapia
7.915727805409665,18.19443008129879,19.069370215154315,4.700427532633775,225.61217275941118,"Mrigal, Silver Carp"
7.229457276875689,29.25260437950156,5.650379036243733,4.865818147137288,935.4678615460663,Tilapia
6.841971052167005,33.21024134040675,21.449421400883864,12.519085876874902,790.2925372130014,Tilapia
7.918084364083995,15.643142980681898,12.852218115404188,8.21510088361142,781.8119417175134,Koi Carp
8.942442304605615,30.11793560275528,3.8063189361905625,9.329921211638883,938.5615561953377,Tilapia
8.442495360346117,27.267744115252977,14.776971390179238,7.61761333009836,710.3516741212857,"Tilapia, Silver Carp"
6.298001484835293,32.419128659565814,14.138994872229937,7.451996268103433,572.8639171828713,Tilapia
7.756934104449528,29.971862997649552,7.529014875853313,7.213068028710662,768.9156743996599,"Tilapia, Silver Carp"
6.663420850559058,33.40796831727506,6.419376130874492,12.069092477812003,798.5205949873954,Tilapia
